pH,Hardness (mg/L),Solids (ppm),Chloramines (ppm),Sulfate (mg/L),Conductivity (μS/cm),Organic Carbon (ppm),Trihalomethanes (μg/L),Turbidity (NTU),Potable,Chemicals
9.961247709,220.038186,11939.769859999999,8.428753588,337.48361,398.6809356,14.792585199999998,60.99184258,3.246583097,Yes,421.69679136800005
7.417502637,198.705653,24389.36289,4.7906813889999995,289.33135780000003,366.3707236,18.41518046,87.99622277,3.391240667,Yes,400.53344241900004
3.6331628289999998,179.3505767,28584.17581,5.246381747,292.4405364,500.86601849999994,8.95640146,77.36098527,3.349571655,Yes,384.004304877
9.90081484,199.08375180000002,16233.134680000001,8.146643167999999,380.1130295,345.0198518,20.38671963,73.38148842,2.39500211,Yes,482.027880718
10.2684305,218.21668250000002,13753.993369999998,7.512608141,334.1780747,341.6022087,15.67156353,84.68266023,4.304689262,Yes,442.04490660100004
0.22749905,152.5301112,39028.59934,3.462492048,283.6937822,443.02923210000006,13.2019432,62.32271111,3.5457414380000003,Yes,362.680928558
6.0172609239999995,206.0143998,15157.26879,7.582123856,307.70447360000003,431.7819875,14.22175704,53.31997717,4.427712282,Yes,382.82833166600005
7.110845137999999,213.8863369,25043.5328,6.048437037999999,245.95425299999997,505.73553449999997,16.38314048,91.68102605,5.712792127,Yes,360.066856568
8.12934172,211.1233123,22982.92744,6.779005477,326.39795330000004,367.9887837,13.91093319,55.79535664,4.8220435639999994,Yes,402.88324860700004
10.25281623,218.2797001,18158.842119999998,8.657341897,349.52956789999996,336.1988372,19.44259882,82.85827184,4.559836219,Yes,460.48778045699993
9.239440361,212.56907630000003,14829.62421,7.172920417,324.1289153,575.4219684,16.58112044,66.88527013,3.4719711269999998,Yes,414.768226287
7.071314192000001,213.619625,20038.79642,7.602251873999999,290.0572188,605.3050413999999,8.713963616000001,58.41345969,4.29372656,Yes,364.78689398
7.115895266,193.7067445,18463.88366,4.924388997,319.05695130000004,369.53403399999996,14.8415799,54.43749402,3.736020547,Yes,393.26041421700006
8.238996597,199.5945387,25046.79864,9.288019857,350.835986,328.36339830000003,18.74323079,54.41696499,3.0899237489999996,Yes,433.28420163699997
6.161779499,202.75697250000002,12229.647579999999,11.52359751,324.04803480000004,344.36568910000005,14.68592683,47.8031937,4.003547029,Yes,398.06075284
7.06184552,211.09168709999997,11300.23811,8.866359287,299.9380711,353.5104246,16.89575368,67.57710868,3.9582485039999997,Yes,393.277292747
7.481397772,186.0747655,13781.78028,4.64925393,377.34437189999994,323.77284260000005,11.68712384,66.29164984,4.03997629,Yes,459.97239950999995
8.082148076000001,185.93241940000001,28407.661030000003,7.605420787999999,381.76188360000003,402.6580222,12.83064631,86.97972392,3.373484514,Yes,489.1776746180001
7.702183099,192.1375306,18126.03096,9.154580507,364.191227,646.7325987,14.37633691,90.52753632,4.382159162,Yes,478.24968073700006
6.750761186,207.2545054,23642.9926,7.691012379,293.78303989999995,446.6969391,6.00039093,30.90081515,2.777726265,Yes,338.3752583589999
6.3239420729999996,185.9924106,23234.788930000002,5.892962669,347.23682660000003,401.30489460000007,13.26328179,60.47403118,3.5750105760000004,Yes,426.867102239
8.581428694,186.6016211,20590.71211,3.924182928,366.1318999,384.3056983,9.999397816,66.69397284,3.388448222,Yes,446.749453484
9.888941401,220.638823,19892.388909999998,7.986456362,326.07656030000004,460.8124249,14.92917215,59.60280779,3.75016351,Yes,408.59499660200004
8.390500572,215.29551800000002,27032.142260000004,6.553957722000001,282.859453,443.4455903,12.841611,46.36821941,4.150359337,Yes,348.623241132
7.58194468,193.2864626,21675.68287,9.82149852,381.930744,414.8109854,16.10916917,92.60908364,4.833345774,Yes,500.47049532999995
9.850054687,208.74023200000002,35289.23711,8.350110052,337.2097419,462.4801989,10.10514594,50.88600603,4.521836127,Yes,406.55100392199995
9.663653196,233.48726800000003,13213.57825,10.14993691,293.0746575,326.777803,10.43961937,62.45537307,4.741944305,Yes,376.11958685
7.935607325,207.0168521,19657.84331,8.604504846000001,312.34360710000004,358.84900330000005,21.22812724,63.77183269,3.6196507369999997,Yes,405.94807187600003
6.9203428989999995,207.8213631,16689.7996,10.03114637,286.4138616,481.95587710000007,9.77189594,78.29502214,3.266213475,Yes,384.51192605
10.53809844,200.13982869999998,13867.2442,7.365015092999999,409.4467298,340.80882280000003,17.07312308,72.73063948,3.8230926760000004,Yes,506.615507453
5.7293029120000005,162.8575851,34573.67879,5.654856361,415.2870722,297.6313652,13.99084222,76.74467672,3.5563948119999997,Yes,511.67744750099996
5.335688809,178.6401187,37993.18275,9.772521848,343.25835930000005,465.07279580000005,14.83425698,65.32653149,3.9219763810000003,Yes,433.19166961800005
6.769834881,177.173258,34596.00187,2.86607303,369.53299649999997,389.5162861,17.26807363,64.86860788,3.655789569,Yes,454.53575104
6.8483296010000005,195.4514824,15908.642090000001,6.241348597999999,319.2647222,404.2048592,18.93733758,75.39279509999999,3.732202018,Yes,419.836203478
8.589202344,233.72797459999998,7263.056748999999,6.95330778,268.9713553,258.880209,8.986363424,41.9304389,4.041445671,Yes,326.841465404
7.5913460939999995,199.25532180000002,25383.765180000002,7.924616265,318.6104785,416.44561749999997,20.11882693,48.27120968,4.515150114,Yes,394.925131375
8.137767882999999,203.86186730000003,24172.70331,6.844017626,305.8325797,470.83626449999997,19.23296141,30.708421299999998,5.003825786,Yes,362.617980036
5.35256598,150.49521430000001,27795.73204,5.464057648,445.93839119999996,422.42250870000004,16.14451044,78.37484518,4.779187009,Yes,545.9218044679999
7.998090254,241.0002765,9609.740604999999,9.842346073,229.57556090000003,428.8823659,14.99056698,39.84237909,2.626546784,Yes,294.250853043
11.89807803,228.13267319999997,8296.550611,9.899636695,346.64975039999996,500.16921030000003,15.48686237,63.52946012,3.0249684869999998,Yes,435.565709585
7.442536475,180.8590906,18223.02708,8.577249577,405.32001569999994,564.7934852999999,14.76833656,57.757553599999994,2.191138422,Yes,486.42315543699993
5.140800528,209.3585612,21407.61429,4.415975931,230.55585580000002,378.8971896,2.2,86.73722286,4.1922574489999995,Yes,323.909054591
9.622105987000001,182.9097278,30307.217669999998,5.657004242999999,422.4456808,573.3304971,17.69971822,45.90678242,3.9755718489999996,Yes,491.70918568300004
5.361211666,171.315543,24709.72886,4.184890692,366.81497889999997,490.65874699999995,15.12267225,33.119612599999996,1.81252894,Yes,419.24215444199996
6.376408434,182.1210382,33046.72761,5.3515331889999995,362.3521434,350.2363264,7.59251575,66.22567378,5.404045772999999,Yes,441.52186611900004
3.94012546,163.1716531,25911.32168,4.138540037,371.9671798,487.98518509999997,17.75170539,63.61240285,3.478004808,Yes,457.469828077
6.916825973,210.86043859999998,29263.55407,6.011610978999999,252.2313296,392.3635858,12.89221011,77.07978001,4.598622246000001,Yes,348.214930699
9.146557556,226.09342489999997,6787.484659999999,9.241762922000001,319.0258086,459.5690214,14.11047624,80.57114619,3.2108819389999996,Yes,422.94919395200003
10.26841472,225.0742181,14694.420619999999,6.722842909,300.76377189999994,353.6309129,13.55379641,64.01294427,5.1998645880000005,Yes,385.05335548899996
7.36876853,213.19701919999997,18452.02299,8.292444792000001,294.344858,496.270851,10.54509177,94.8377427,3.813881276,Yes,408.02013726200005
9.393148442000001,215.05136459999997,20592.25894,10.08953715,331.3387387,447.07445989999997,10.77863263,54.42696837,4.665681059,Yes,406.63387685000004
7.296572875,197.6469506,22535.08516,9.288199605,323.4490542,353.0629066,6.039669028,82.53617278,4.679168643,Yes,421.313095613
8.900864697000001,211.30681189999999,9592.151333,8.863272376,348.43781989999997,333.7753271,18.26795085,68.33316991,4.51875067,Yes,443.9022130359999
8.107244312999999,228.17185869999997,18364.83142,6.185947771,246.94261129999998,369.90319869999996,14.61342264,101.35152540000001,4.688271256,Yes,369.093507111
7.804368874,216.67386910000002,14160.686769999998,6.060143582,281.3559754,468.2125374,15.14754698,62.86062679999999,4.075556975,Yes,365.424292762
4.666148131,171.2887001,35680.06788,4.894373617,314.6138512,501.9028641,14.21062445,56.91025406,4.556863752,Yes,390.629103327
10.90507641,207.0048366,16099.1519,8.186478946,369.6838669,575.3090369,17.55687962,80.74984922,3.7202643789999996,Yes,476.177074686
4.739548767,162.24688569999998,27215.902739999998,2.8625353739999997,372.8150748,437.21759019999996,15.13047649,65.09129142,2.942348225,Yes,455.899378084
9.869231935,223.77266129999998,29549.65882,7.716922922999999,281.1184903,356.1819159,14.20266406,84.01358459,4.736849577,Yes,387.05166187300006
5.827541212000001,191.0049304,25863.343240000002,4.823831505,316.02551289999997,370.35728819999997,18.36185806,48.65810862,3.1791287410000004,Yes,387.86931108499994
0.989912213,133.21694159999998,16922.8539,9.293288644,444.3757307,322.2911912,10.43007634,43.57846551,5.160603788,Yes,507.6775611940001
9.485832873,218.7382355,15357.833369999998,8.534458442,315.8313963,429.6222122,15.6211387,64.8260282,3.2211298189999997,Yes,404.813021642
6.435722717000001,214.7246693,9363.853987999999,9.997623567,273.4631394,508.345207,12.92586966,71.42858985,4.925339107,Yes,367.81522247699996
6.365497241,205.0565358,7040.737620999999,11.30283119,325.3285434,371.579634,16.35285801,74.31259212,5.125416576,Yes,427.29682472
5.452214926,199.2284675,14446.812390000001,7.689190528999999,298.3184183,469.1319513,14.02050742,95.30623862,5.19053381,Yes,415.334354869
5.4334662389999995,177.82830230000002,31421.731630000002,4.58413391,347.0973537,490.2846741,16.06643903,58.41669861,2.871196031,Yes,426.16462525
5.2269418839999995,177.3196034,28398.5542,6.294517393,336.2929185,328.3874298,18.46309476,62.07590199,2.259550289,No,423.12643264299993
4.594209164,185.6328581,27981.09119,6.761683214,354.78521739999996,380.7232523,13.98383301,74.57691444,4.9179098869999995,No,450.107648064
6.400256164,172.2990001,15936.24736,4.935997766,340.39293039999995,435.40560980000004,11.0756218,58.36599451,4.561493819,No,414.770544476
6.9018634489999995,164.7234862,20442.615009999998,5.1639313730000005,341.53708900000004,468.4163498,10.36262263,65.69487776,4.047907292,No,422.75852076300004
7.888843574,228.4883938,15824.788730000002,8.388944214,314.84329130000003,423.6627075,17.63036246,56.42021031,3.630523985,No,397.28280828400005
6.492403122000001,234.914512,18607.213190000002,8.620697295,302.1313059,442.10420760000005,14.11682361,65.63675858,4.3833946919999995,No,390.50558538499996
6.684699737000001,193.8409311,34157.18447,9.87657405,344.53540719999995,498.0639962,8.818756567000001,66.65935223,4.030659831,No,429.89009004699994
4.758648347,203.5378325,23603.06542,7.667128479,324.0843341,288.9124568,18.06495658,85.9166662,4.4055087639999995,No,435.733085359
7.440825031,183.36271259999998,17259.8523,4.610244692,335.6264426,452.9952928,9.700906283,80.53706529,2.496342612,No,430.474658865
8.054885744,200.943484,12642.06595,7.309821639,334.4420643,446.74844160000004,14.94908037,71.20203815,3.514097775,No,427.90300445900004
7.061830972,215.946322,24991.76602,9.138390839,321.47335960000004,431.4246893999999,12.95044416,64.02559032,4.299018587,No,407.58778491900006
7.611609817000001,222.25226949999998,25063.68301,8.561123755,287.9481232,505.26548260000004,18.27375696,68.39541321,2.87326121,No,383.178417125
4.691438315,200.8894064,32182.262319999998,8.571649638,364.7467863,516.8516225,12.40443875,85.02622691,2.7307922739999997,No,470.749101598
8.064170137,209.83933340000002,8712.002588,8.591510126000001,355.4437211,338.8481579,18.72131157,106.24306599999998,3.246077223,No,488.999608796
4.292966858,212.8086454,30434.269119999997,8.630313014,333.4825401,382.92236299999996,15.77992197,39.77551322,2.8049235830000003,No,397.668288304
9.085637102,238.221968,9001.658753,9.820230919,325.104847,381.34658210000003,19.19574006,98.49081929,2.544020276,No,452.61163726899997
6.5924425079999995,242.4804727,9381.239931,7.303183678,312.814395,440.60113459999997,14.0272968,70.92987947,3.0608273539999997,No,405.07475494799996
8.990317233999999,195.8090284,23728.294009999998,7.50830529,348.7146126,551.5403898,15.25439184,75.90786933,4.494544339,No,447.38517906
6.739157692,156.4827594,30950.6811,6.543089824,363.1796235,425.2888367,11.65345775,70.36704882,5.214484016,No,451.74321989399994
6.492627157,213.06538480000003,34314.08709,9.041146085,335.29192589999997,313.254743,11.13531183,70.82910987,3.378778493,No,426.29749368499995
6.753128352999999,191.98299450000002,18222.931959999998,3.9209736619999997,296.196618,389.7424621,9.689143567999999,92.21961523,5.102516757,No,402.02635046
8.296344056,198.19705119999998,17468.9998,8.262903987,369.5907405,294.32514219999996,18.02609815,44.06162518,5.4008107889999994,No,439.941367817
7.918183321,224.1520045,20012.172980000003,9.008726094,302.39360530000005,421.89008279999996,22.18784921,72.72786842,4.764193594,No,406.31804902400006
8.783167623999999,218.0328398,16183.58665,7.390474096,334.0538855,389.0216156,16.35452024,47.10098207,4.274136884,No,404.89986190599996
8.159666704,215.64821630000003,17068.29886,8.769621767,319.2532011,459.54115880000006,14.19254435,60.3737223,2.957194849,No,402.589089517
7.6853968429999995,230.33570759999998,7324.701425,7.991366182999999,331.5125334,492.8503914,14.233951600000001,74.06865816,4.179187128,No,427.806509343
7.762020745,173.636742,15548.416669999999,5.018671102,330.39097630000003,520.6407738,11.14770411,87.4815046,3.256301329,No,434.038856112
7.207931097,204.0103465,18493.872180000002,5.557863756000001,311.56822719999997,437.51204210000003,12.99459554,31.39045029,4.705561884,No,361.51113678599995
6.987041499999999,169.7271158,19472.624330000002,5.017698088,366.01891960000006,425.67096399999997,17.31468113,48.88219843,4.4751611030000005,No,437.23349724800005
4.692196563,221.5477734,24211.63077,9.363249825,307.7139958,406.551667,12.61825178,60.00314768,4.009006062,No,389.698645085
10.69553249,220.45107830000003,10571.77038,6.521422285,295.97609439999997,414.25608650000004,14.774800599999999,58.73593289,4.154845328,No,376.00825017499994
6.791696907,175.8943459,21467.95087,7.101223816,349.4921773,427.2397403,12.55698319,55.25391163,2.8173913739999996,No,424.404295936
4.489783796,188.2519391,14906.047919999999,8.486030243,374.22692620000004,518.5852526000001,11.22657799,65.18275873,3.7762256310000004,No,459.12229316300005
8.020869102999999,175.87367619999998,21759.36393,7.48727812,352.983112,428.6609649,4.9668616189999995,72.30521867,3.442121236,No,437.74247040899996
5.090035332,174.2663575,34094.05718,6.741909445,376.6636079,526.3610816,17.10756313,48.5462575,4.83886228,No,449.059337975
6.702496216,208.5537845,29057.227619999998,7.0294911110000005,302.7449602,361.9477582,10.61458159,53.87973715,4.267952934,No,374.268770051
6.571099217,207.741025,23372.88265,6.280195162,313.8469725,497.9023198,12.87480498,75.41671020000001,4.555949236,No,408.418682842
8.509220049,200.3043481,10587.30493,6.392545064,307.39895950000005,585.2226284,11.79899055,63.82756869,2.519891581,No,389.41806380400004
5.953981878,186.45708369999997,32241.07961,8.439680712000001,347.71315719999996,416.0909979,14.63892652,68.90775427,4.071916487,No,439.6995187019999
10.63290961,198.3780118,12958.748459999999,7.135496644,322.6232487,522.0278703,16.722194599999998,71.77601755,3.722454851,No,418.256957494
7.1830959320000005,200.36815900000002,13501.677969999999,7.982096707999999,358.33184889999995,617.5409065,11.17654813,71.5368343,3.806539439,No,449.02732803799995
5.923441415,167.6586022,25951.55404,6.2961032029999995,350.3819811,471.8575107,15.77046418,53.32181233,4.10736363,No,425.77036081299997
7.377036503999999,175.00827569999998,15340.95184,6.144844982,371.0105238,579.4618244,11.91573964,78.17917084,4.531658688,No,467.250279262
7.833495881,220.95743259999998,28338.981460000003,9.370848444,316.2744033,462.14242419999994,15.33300458,57.03352177,5.580829962999999,No,398.011778094
4.745764371,186.30313710000001,33153.81298,8.840473501,370.167851,296.9641017,14.78431358,48.45137454,3.699146259,No,442.244012621
9.055825785,196.4758989,20226.287940000002,5.838594347999999,298.8035603,342.3594105,12.81363426,84.2792184,5.45691283,No,401.73500730800004
5.492155983,176.27140369999998,26422.09789,8.072933638,366.6447662,500.93878789999997,7.609797727,59.39678681,3.2941293660000004,No,441.72428437499997
4.487517479,199.05140269999998,36860.4689,9.751560797,338.0494275,390.56694530000004,8.123470112,75.66878452,2.7657222480000003,No,431.593242929
7.027185659,185.3207014,30988.973019999998,8.600477187000001,327.46267,326.26908019999996,9.982010229,52.71658854,5.35304334,No,398.761745956
10.20064451,182.0806013,8016.202937999999,5.567500642000001,337.78157989999994,291.6002828,13.46992402,50.56737213,5.174719758999999,No,407.386376692
7.344975869,182.30694219999998,5689.804405,6.764349993,373.872785,360.1844731,20.4839023,73.48898065,3.418763195,No,474.610017943
8.285395275,196.5520678,19096.822369999998,7.357857255,342.936881,388.94116299999996,14.15147307,73.18701323,5.438487907000001,No,437.633224555
5.949518764,160.44263130000002,16898.8083,6.04590644,367.3285417,451.0127884,16.3599511,62.36823392,4.072197622,No,452.10263316000004
5.296578804,220.0808324,39537.086460000006,9.232766062,322.4335918,393.38860330000006,10.58333615,58.80146948,3.918469801,No,401.05116349199994
10.28206797,198.5463635,8108.297321999999,5.548407104,332.01793530000003,568.0789802,15.66169229,28.77061884,4.572923004,No,381.998653534
7.016836112999999,167.3621871,18014.9957,5.903058231,362.5234159,471.48439460000003,10.69258799,45.00201442,4.101397991,No,424.121076541
6.871607245,197.51709340000002,19557.99372,8.311348727,355.0872579,379.50773849999996,18.24071162,65.69423039,4.180389312,No,447.33354863700004
8.238878989,198.2134051,11451.31222,5.30898956,309.32942349999996,401.06376370000004,13.24332928,81.19771043,2.784712797,No,409.07945277
5.7911543729999995,190.4316792,20288.235569999997,6.298365795,347.0410203,544.8574806,17.70683826,84.38819143,4.1048348169999995,No,455.434415785
6.1533689570000005,237.1398278,22052.03462,8.090493963,306.23917989999995,485.0984831,17.07526259,58.10825856,4.030337485,No,389.513195013
7.303051906,196.9528752,22053.01026,5.392692829,305.2215636,451.605924,14.66556053,71.71077868,4.14486994,No,396.99059563900005
7.592672299999999,177.0808395,14912.22551,6.0411436720000005,349.2406145,355.2844423,17.16196607,42.11525693,3.341426728,No,414.55898117199996
4.922045466,197.2872066,38494.72025,9.144953297999999,383.2391383,357.4707042,13.12594167,61.86457965,2.291694536,No,467.37461291799997
7.602121475,199.3531655,11346.14345,6.900379647,304.9664881,210.31918199999998,17.92578239,62.84667263,3.6988747689999997,No,392.639322767
8.846281957,188.4150006,17734.949630000003,6.057867647,317.15054449999997,419.3955691,17.11544677,60.25157823,2.925037558,No,400.575437147
6.751698586,203.4004519,26325.8177,8.365470023,341.8956361,381.4403882,19.52731893,58.29394504,3.756006672,No,428.08237009299995
5.088213197,159.96261230000002,39125.2092,6.055622508,375.619186,400.1553243,20.18959951,68.68869382,2.600618679,No,470.553101838
6.954907217000001,159.76639939999998,21895.2857,4.493900098,337.2671775,482.59827019999994,10.66349163,78.7635917,3.1697149760000003,No,431.188160928
9.519659984,204.08094509999998,17258.18835,6.154072581,310.71629360000003,395.6985382,17.06138947,44.27337877,3.9945561360000004,No,378.205134421
4.700392723999999,195.3528073,35216.53427,7.91908316,335.2793762,539.4646482,9.852784882,64.72133077,3.481943696,No,417.772575012
10.38613293,200.89119240000002,17982.38726,5.845501641,338.99927369999995,336.27970710000005,14.31941121,62.15668614,4.921340625,No,421.3208726909999
5.746529194,183.47179409999998,35633.26851,6.066386357000001,327.5578499,354.1744375,12.54887108,70.52597177,3.8083720060000004,No,416.69907910700005
10.8112895,209.10305,11848.22827,10.14106005,349.9232292,393.1864462,15.47487594,66.03031726,4.416183694,No,441.56948245
8.966835973,228.69135469999998,16764.85476,7.137871354,320.5559945,456.4264885,12.59999831,77.33013702,3.6543549619999998,No,417.624001184
6.848805453,204.8127108,20555.559569999998,9.775004066000001,387.6863877,389.63822789999995,12.29875322,49.45204624,3.1300447630000003,No,459.212191226
8.861701557,200.6122986,15247.128030000002,6.050225266,313.12708139999995,521.7741145,13.78042674,69.87048424,3.579107242,No,402.8282176459999
4.252985001,149.93865469999997,20497.82222,3.271144024,302.8198226,427.1137557,16.0869495,68.20087712,3.58830042,No,390.378793244
6.729829904,229.40778360000002,23114.03183,9.73335611,321.16046339999997,521.8355247999999,13.14044719,68.2520667,4.724321913,No,412.28633339999993
5.924540482,186.6200684,44376.18738,6.614180462999999,341.6377735,273.4468382,12.75811532,59.45669089,4.2243425089999995,No,420.466760173
6.470151959,176.7363757,30594.28067,4.39313815,324.6592334,524.9097809,16.61424751,84.29970287,3.125391112,No,429.96632193000005
6.93039147,190.1893878,25780.059080000003,6.259352881,331.0302515,481.73755930000004,14.04948264,70.58636048,3.6997960360000004,No,421.925447501
7.421997644,220.3853144,15772.65317,9.157615312,319.9129388,463.29691389999994,16.98166011,80.26935417,3.603609581,No,426.321568392
6.204429354,211.640958,35439.68784,6.2368362170000005,314.13131739999994,552.4627918,8.660869468,56.35009618,4.106807505,No,385.37911926499993
9.066628054,203.38412340000002,22710.45837,5.962836939,321.5859356,496.16145240000003,18.3676209,76.41651045,4.055421251,No,422.332903889
4.713116701000001,209.3420509,20070.56779,6.591108949,301.9655414,354.1701813,14.02383447,89.65078816,3.9233560360000004,No,412.231272979
10.58138599,213.7764386,11298.45009,7.668897441,300.1846217,497.1691281,17.97129472,83.34530447,2.966945651,No,409.170118331
6.1387851520000005,158.422129,20129.97882,6.812142879,352.2299607,373.84361989999996,13.41781308,80.7310969,4.6772896180000005,No,453.191013559
5.276323543999999,186.3825903,42063.8744,6.862988075,319.8379854,312.00253260000005,18.96441809,71.39897598,3.8830290410000003,No,417.0643675449999
6.776879087999999,189.4388127,19663.79131,8.386403518,375.45734530000004,420.3573924,14.83156005,61.050419700000006,3.322065007,No,459.7257285680001
7.239415921,211.8728279,13911.826630000001,8.204071006,345.04398310000005,494.41690989999995,15.41647494,32.74561137,4.531825295,No,401.41014041600005
8.408766231,210.79540609999998,27662.3971,6.634210113,291.6876535,555.5809780000001,12.34483405,67.06182356,2.372791477,No,377.728521223
7.366915284,185.0435967,14151.760080000002,5.584369157,324.5704591,336.9568673,15.23382587,49.99703389,3.0513165630000003,No,395.385688017
7.856471099999999,204.7834281,5619.135558,5.816703198,343.5454193,432.0431198,14.94772039,55.96161318,4.534681098,No,420.271456068
5.15839641,189.29578869999997,35086.396960000005,6.736118027000001,340.87181910000004,331.5867258,12.90979781,61.3446637,4.645852435,No,421.862398637
4.443850856,240.16790120000002,24070.26365,9.768406489,338.0524372,533.9686469999999,11.87758168,69.03652276,5.038118946,No,428.7349481289999
8.247148271,175.91183030000002,9913.963345999999,4.9745061239999995,324.4333077,302.200496,11.07051143,71.43816536,3.94196926,No,411.91649061400005
4.902158989,214.6437558,28278.78928,9.915647165,337.13755299999997,375.0363685,15.503144199999998,61.59103601,3.499048523,No,424.14738037499995
6.86313625,194.5866593,23610.51756,8.193416004,346.7680519,439.22961560000005,14.659740900000001,89.02719617,4.319777195,No,458.64840497399996
6.66953238,190.7511649,16246.173190000001,6.372975147999999,324.34189330000004,383.245825,7.85208554,86.44056052,1.9648630969999998,No,425.0075145080001
7.595669984,207.11547019999998,13486.14219,6.192662701000001,328.2095662,452.445746,14.81063041,88.02036523,3.403393177,No,437.23322454099997
8.163076383,183.16185280000002,20335.67651,6.028559417,333.0844548,475.29647080000007,18.24809789,49.6048424,3.287243971,No,406.965954507
8.87027826,193.3699479,16854.12946,5.180105641,318.35461160000006,355.470925,19.03221887,58.80919944,4.182740665,No,401.37613555100006
8.769676022,215.36874159999996,13969.43886,7.548543437,322.7990702,369.0166668,18.91918835,54.75521406,3.776718462,No,404.022016047
7.790874862000001,196.4787124,24061.3496,6.78568519,350.1172538,471.5185364,15.34331564,44.54462707,3.076214341,No,416.7908817
7.651294226,200.7170513,11699.13355,6.64827278,349.2554448,420.82836219999996,18.86381748,52.90885102,3.2580416469999998,No,427.67638608000004
4.771490668999999,200.3740756,48002.0846,9.165239145,340.31017579999997,310.9278353,18.76832821,63.66415534,3.9369725730000003,No,431.9078984949999
5.392057607000001,198.01716519999997,19900.40784,7.84322565,348.95192430000003,419.81395599999996,14.61650918,80.56825165,2.978925445,No,451.97991078
5.4772830489999995,165.4360934,29046.08352,5.523010781,370.8930851,488.7745948,17.26518634,80.23479708,6.35743852,No,473.916079301
8.347949482999999,231.2031014,13533.23003,7.6236035829999995,313.6711274,527.380871,18.66390108,58.05286607,4.217861431,No,398.011498133
6.836224939,166.7429616,24293.17266,6.8612351920000005,332.88158189999996,390.8049553,16.00699084,87.10192478,3.6666136860000003,No,442.85173271199994
6.490037175,205.5415172,19397.32389,7.894244798,368.561073,479.7861954,15.80508483,56.98201954,2.430883294,No,449.242422168
6.6488491860000005,181.6881221,30733.503839999998,5.961272224,343.92522230000003,257.70417940000004,17.75844368,35.29618142,4.827527398,No,402.941119624
9.323583858,212.71066980000003,15751.1753,5.501070114,296.848512,399.7737042,10.62226549,74.55428506,3.0066502219999998,No,387.52613266400004
4.5819687280000005,186.0979153,33897.0682,6.358402296,316.5527914,406.38237799999996,19.69984804,62.32330348,4.500207625,No,404.934345216
7.884841992999999,229.2426598,21733.82804,7.903081469,315.1899838,368.7708937,11.63539928,49.80432225,4.631640754,No,384.532786799
6.168838538999999,238.30104780000002,24827.51664,7.720010959,269.4901733,482.6733273,22.09199022,79.16928109999999,4.435760073,No,378.47145557899995
7.230845307,177.5748031,17864.68939,5.818229016,343.59333239999995,367.68999180000003,19.91295017,59.30305302,5.622018081,No,428.6275646059999
8.693104326,184.7728094,13283.77805,6.52181467,348.554792,560.9659102,13.97834793,71.73384511,2.8982230610000004,No,440.78879971000003
4.797460182,190.3151268,21280.24656,6.188502912000001,326.7941938,357.4361934,11.71382102,63.86306846,4.038502789,No,408.55958619200004
9.319176393,199.3335654,14294.24035,7.784940449,366.0517519,338.44145,15.21529266,63.39146815,4.129230416,No,452.44345315899994
7.581687577,180.74914019999997,11989.24624,4.977306608999999,328.17697769999995,617.8835131,13.56125295,39.21591748,4.457282487,No,385.93145473899995
5.348213659,232.6685087,11797.92092,7.816284866,312.98675319999995,371.9106474,11.9756805,65.79702324,3.31116811,No,398.57574180599994
5.487876363,179.2069831,20162.01862,5.211430348,305.2641421,510.6093851,12.58847481,58.86155798,4.2235764819999995,No,381.925605238
8.315959071,221.2702228,16123.30445,9.475801129,348.1773307,501.67398260000004,22.15974723,75.36497409,2.7602125739999996,No,455.17785314900004
8.551077747999999,216.4159321,28909.29028,6.936782341,295.2237067,510.8950007,16.20237144,79.85932286,4.04637969,No,398.222183341
6.013160966,218.84325609999996,21573.74757,9.295852001,321.1683132,444.27663499999994,14.74434737,62.44323905,3.4556225410000003,No,407.651751621
5.744067537,173.85088159999998,28391.99819,7.017330331,355.4615889,336.0618031,16.89517971,65.44736154,3.1716552080000002,No,444.8214604809999
11.02787986,228.32279759999997,13124.10564,7.516643216,319.3540394,376.2319178999999,8.03385864,48.52903793,4.178897909,No,383.433579186
6.72958019,242.16414590000002,17975.55323,9.808651156,322.2351015,440.85943480000003,13.57122272,62.17947698,4.003458052,No,407.79445235599997
7.159398311,171.8161053,28954.801010000003,5.817090295,357.3287588,530.5264113,18.11704226,79.09444035,3.254926497,No,460.35733170500004
6.209697437000001,169.31850480000003,22610.76871,4.875413881,327.3799385,549.2767283,17.01511804,51.50550828,3.893766831,No,400.775978701
9.608533593999999,231.34022819999996,4544.841718,6.577834048,300.9223297,328.9044942,11.78961929,78.56818212,3.0427969439999996,No,397.857965158
8.69712216,166.4527742,27752.000239999998,5.3509235319999995,372.2640994,393.5557957,13.74866795,75.02454461,4.180567593,No,466.3882354920001
7.748928547999999,198.84309419999997,18939.93665,7.375883102,316.82024839999997,368.40285710000006,9.984033412,65.25155079999999,3.136945007,No,399.4317157139999
7.117917746,216.11631859999997,20067.572790000002,9.605650817,349.084949,331.971661,17.5391297,84.03285792,4.2135679569999995,No,460.262587437
8.31002902,212.6982764,40936.15339,7.7033747429999995,301.25442169999997,365.4312125,12.97186896,70.48525056,4.775784922,No,392.41491596299994
5.524296531,157.1424243,26220.17421,6.344585275,379.7883765,475.3422715,16.90318031,51.10661421,4.033391218,No,454.14275629499997
